r,period,entropy_rate,spectral_gap,freq_A,freq_B,freq_D
3.540939597315436,4.0,0.30683891433531746,0.6644295302013479,0.0,0.75,0.25
3.540939597315436,4.0,0.304585477059031,0.6711409395973209,0.0,0.75,0.25
3.540939597315436,4.0,0.3060986114312337,0.6666666666666723,0.0,0.75,0.25
3.540939597315436,4.0,0.30683891433531746,0.6644295302013479,0.0,0.75,0.25
3.540939597315436,4.0,0.3060986114312337,0.6666666666666723,0.0,0.75,0.25
3.540939597315436,4.0,0.3060986114312337,0.6666666666666723,0.0,0.75,0.25
3.540939597315436,4.0,0.30683891433531746,0.6644295302013479,0.0,0.75,0.25
3.540939597315436,4.0,0.30683891433531746,0.6644295302013479,0.0,0.75,0.25
3.540939597315436,4.0,0.30683891433531746,0.6644295302013479,0.0,0.75,0.25
3.540939597315436,4.0,0.30683891433531746,0.6644295302013479,0.0,0.75,0.25
3.540939597315436,4.0,0.3060986114312337,0.6666666666666723,0.0,0.75,0.25
3.540939597315436,4.0,0.30683891433531746,0.6644295302013479,0.0,0.75,0.25
3.540939597315436,4.0,0.304585477059031,0.6711409395973209,0.0,0.75,0.25
3.540939597315436,4.0,0.304585477059031,0.6711409395973209,0.0,0.75,0.25
3.540939597315436,4.0,0.30683891433531746,0.6644295302013479,0.0,0.75,0.25
3.540939597315436,4.0,0.30683891433531746,0.6644295302013479,0.0,0.75,0.25
3.54496644295302,8.0,0.5050957621316534,0.40322580645162465,0.125,0.625,0.25
3.54496644295302,8.0,0.5078235105188327,0.40322580645162476,0.125,0.625,0.25
3.54496644295302,8.0,0.5050957621316534,0.40322580645162465,0.125,0.625,0.25
3.54496644295302,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.54496644295302,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.54496644295302,8.0,0.5078235105188327,0.40322580645162476,0.125,0.625,0.25
3.54496644295302,8.0,0.5078235105188327,0.40322580645162476,0.125,0.625,0.25
3.54496644295302,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.54496644295302,8.0,0.5050957621316534,0.40322580645162465,0.125,0.625,0.25
3.54496644295302,8.0,0.5078235105188327,0.40322580645162476,0.125,0.625,0.25
3.54496644295302,8.0,0.5078235105188327,0.40322580645162476,0.125,0.625,0.25
3.54496644295302,8.0,0.5078235105188327,0.40322580645162476,0.125,0.625,0.25
3.54496644295302,8.0,0.5073093650156338,0.400000000000012,0.125,0.625,0.25
3.54496644295302,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.54496644295302,8.0,0.5073093650156338,0.400000000000012,0.125,0.625,0.25
3.54496644295302,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.54496644295302,8.0,0.5073093650156338,0.400000000000012,0.125,0.625,0.25
3.54496644295302,8.0,0.5078235105188327,0.40322580645162476,0.125,0.625,0.25
3.54496644295302,8.0,0.5073093650156344,0.400000000000012,0.125,0.625,0.25
3.54496644295302,8.0,0.5073093650156338,0.400000000000012,0.125,0.625,0.25
3.548993288590604,8.0,0.5073093650156344,0.400000000000012,0.125,0.625,0.25
3.548993288590604,8.0,0.5073093650156338,0.400000000000012,0.125,0.625,0.25
3.548993288590604,8.0,0.5073093650156338,0.400000000000012,0.125,0.625,0.25
3.548993288590604,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.548993288590604,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.548993288590604,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.548993288590604,8.0,0.5073093650156338,0.400000000000012,0.125,0.625,0.25
3.548993288590604,8.0,0.5073093650156344,0.400000000000012,0.125,0.625,0.25
3.548993288590604,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.548993288590604,8.0,0.5073093650156338,0.400000000000012,0.125,0.625,0.25
3.548993288590604,8.0,0.5050957621316534,0.40322580645162465,0.125,0.625,0.25
3.548993288590604,8.0,0.5050957621316534,0.40322580645162465,0.125,0.625,0.25
3.548993288590604,8.0,0.5073093650156338,0.400000000000012,0.125,0.625,0.25
3.548993288590604,8.0,0.5073093650156338,0.400000000000012,0.125,0.625,0.25
3.548993288590604,8.0,0.5078235105188327,0.40322580645162476,0.125,0.625,0.25
3.548993288590604,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.548993288590604,8.0,0.5073093650156338,0.400000000000012,0.125,0.625,0.25
3.548993288590604,8.0,0.5073093650156344,0.400000000000012,0.125,0.625,0.25
3.548993288590604,8.0,0.5050957621316534,0.40322580645162465,0.125,0.625,0.25
3.548993288590604,8.0,0.5078235105188327,0.40322580645162476,0.125,0.625,0.25
3.5530201342281877,8.0,0.5078235105188327,0.40322580645162476,0.125,0.625,0.25
3.5530201342281877,8.0,0.5073093650156338,0.400000000000012,0.125,0.625,0.25
3.5530201342281877,8.0,0.5073093650156338,0.400000000000012,0.125,0.625,0.25
3.5530201342281877,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.5530201342281877,8.0,0.5078235105188327,0.40322580645162476,0.125,0.625,0.25
3.5530201342281877,8.0,0.5073093650156344,0.400000000000012,0.125,0.625,0.25
3.5530201342281877,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.5530201342281877,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.5530201342281877,8.0,0.5073093650156338,0.400000000000012,0.125,0.625,0.25
3.5530201342281877,8.0,0.5078235105188327,0.40322580645162476,0.125,0.625,0.25
3.5530201342281877,8.0,0.5050957621316534,0.40322580645162465,0.125,0.625,0.25
3.5530201342281877,8.0,0.5078235105188327,0.40322580645162476,0.125,0.625,0.25
3.5530201342281877,8.0,0.5050957621316534,0.40322580645162465,0.125,0.625,0.25
3.5530201342281877,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.5530201342281877,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.5530201342281877,8.0,0.5078235105188327,0.40322580645162476,0.125,0.625,0.25
3.5530201342281877,8.0,0.5073093650156338,0.400000000000012,0.125,0.625,0.25
3.5530201342281877,8.0,0.5073093650156344,0.400000000000012,0.125,0.625,0.25
3.5530201342281877,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.5530201342281877,8.0,0.5073093650156338,0.400000000000012,0.125,0.625,0.25
3.557046979865772,8.0,0.5073093650156338,0.400000000000012,0.125,0.625,0.25
3.557046979865772,8.0,0.5073093650156344,0.400000000000012,0.125,0.625,0.25
3.557046979865772,8.0,0.5073093650156338,0.400000000000012,0.125,0.625,0.25
3.557046979865772,8.0,0.5073093650156338,0.400000000000012,0.125,0.625,0.25
3.557046979865772,8.0,0.5078235105188327,0.40322580645162476,0.125,0.625,0.25
3.557046979865772,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.557046979865772,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.557046979865772,8.0,0.5073093650156344,0.400000000000012,0.125,0.625,0.25
3.557046979865772,8.0,0.5073093650156344,0.400000000000012,0.125,0.625,0.25
3.557046979865772,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.557046979865772,8.0,0.5078235105188327,0.40322580645162476,0.125,0.625,0.25
3.557046979865772,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.557046979865772,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.557046979865772,8.0,0.5073093650156338,0.400000000000012,0.125,0.625,0.25
3.557046979865772,8.0,0.5078235105188327,0.40322580645162476,0.125,0.625,0.25
3.557046979865772,8.0,0.5050957621316534,0.40322580645162465,0.125,0.625,0.25
3.557046979865772,8.0,0.5050957621316534,0.40322580645162465,0.125,0.625,0.25
3.557046979865772,8.0,0.5073093650156344,0.400000000000012,0.125,0.625,0.25
3.557046979865772,8.0,0.5073093650156338,0.400000000000012,0.125,0.625,0.25
3.557046979865772,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.561073825503356,8.0,0.5073093650156344,0.400000000000012,0.125,0.625,0.25
3.561073825503356,8.0,0.5078235105188327,0.40322580645162476,0.125,0.625,0.25
3.561073825503356,8.0,0.5073093650156344,0.400000000000012,0.125,0.625,0.25
3.561073825503356,8.0,0.5073093650156338,0.400000000000012,0.125,0.625,0.25
3.561073825503356,8.0,0.5073093650156344,0.400000000000012,0.125,0.625,0.25
3.561073825503356,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.561073825503356,8.0,0.5050957621316534,0.40322580645162465,0.125,0.625,0.25
3.561073825503356,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.561073825503356,8.0,0.5073093650156344,0.400000000000012,0.125,0.625,0.25
3.561073825503356,8.0,0.5050957621316534,0.40322580645162465,0.125,0.625,0.25
3.561073825503356,8.0,0.5078235105188327,0.40322580645162476,0.125,0.625,0.25
3.561073825503356,8.0,0.5078235105188327,0.40322580645162476,0.125,0.625,0.25
3.561073825503356,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.561073825503356,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.561073825503356,8.0,0.5050957621316534,0.40322580645162465,0.125,0.625,0.25
3.561073825503356,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.561073825503356,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.561073825503356,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.561073825503356,8.0,0.5050957621316534,0.40322580645162465,0.125,0.625,0.25
3.561073825503356,8.0,0.5073093650156338,0.400000000000012,0.125,0.625,0.25
3.5651006711409394,8.0,0.5050957621316534,0.40322580645162465,0.125,0.625,0.25
3.5651006711409394,8.0,0.5050957621316534,0.40322580645162465,0.125,0.625,0.25
3.5651006711409394,8.0,0.5073093650156338,0.400000000000012,0.125,0.625,0.25
3.5651006711409394,8.0,0.5073093650156344,0.400000000000012,0.125,0.625,0.25
3.5651006711409394,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.5651006711409394,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.5651006711409394,8.0,0.5073093650156338,0.400000000000012,0.125,0.625,0.25
3.5651006711409394,8.0,0.5073093650156338,0.400000000000012,0.125,0.625,0.25
3.5651006711409394,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.5651006711409394,8.0,0.5073093650156344,0.400000000000012,0.125,0.625,0.25
3.5651006711409394,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.5651006711409394,8.0,0.5073093650156344,0.400000000000012,0.125,0.625,0.25
3.5651006711409394,8.0,0.5078235105188327,0.40322580645162476,0.125,0.625,0.25
3.5651006711409394,8.0,0.5078235105188327,0.40322580645162476,0.125,0.625,0.25
3.5651006711409394,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.5651006711409394,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.5651006711409394,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.5651006711409394,8.0,0.5073093650156338,0.400000000000012,0.125,0.625,0.25
3.5651006711409394,8.0,0.5078235105188327,0.3951612903225926,0.125,0.625,0.25
3.5651006711409394,8.0,0.5073093650156338,0.400000000000012,0.125,0.625,0.25
3.5691275167785235,16.0,0.45147261227523156,0.40322580645162465,0.06,0.625,0.315
3.5691275167785235,16.0,0.45051210913286843,0.4000000000000119,0.06,0.625,0.315
3.5691275167785235,16.0,0.45147261227523156,0.40322580645162465,0.06,0.625,0.315
3.5691275167785235,16.0,0.45765279325767444,0.40322580645162465,0.065,0.625,0.31
3.5691275167785235,16.0,0.45147261227523156,0.40322580645162465,0.06,0.625,0.315
3.5691275167785235,16.0,0.45056821224991583,0.3951612903225925,0.06,0.625,0.315
3.5691275167785235,16.0,0.45056821224991583,0.3951612903225925,0.06,0.625,0.315
3.5691275167785235,16.0,0.45056821224991583,0.3951612903225925,0.06,0.625,0.315
3.5691275167785235,16.0,0.45056821224991583,0.3951612903225925,0.06,0.625,0.315
3.5691275167785235,16.0,0.45056821224991583,0.3951612903225925,0.06,0.625,0.315
3.5691275167785235,16.0,0.45147261227523156,0.40322580645162465,0.06,0.625,0.315
3.5691275167785235,16.0,0.45051210913286843,0.4000000000000119,0.06,0.625,0.315
3.5691275167785235,16.0,0.45147261227523156,0.40322580645162465,0.06,0.625,0.315
3.5691275167785235,16.0,0.45056821224991583,0.3951612903225925,0.06,0.625,0.315
3.5691275167785235,16.0,0.45681094775885944,0.3951612903225924,0.065,0.625,0.31
3.5691275167785235,16.0,0.45681094775885944,0.3951612903225924,0.065,0.625,0.31
3.5691275167785235,16.0,0.45765279325767444,0.40322580645162465,0.065,0.625,0.31
3.5691275167785235,16.0,0.45681094775885944,0.3951612903225924,0.065,0.625,0.31
3.5691275167785235,16.0,0.45051210913286843,0.4000000000000119,0.06,0.625,0.315
3.5691275167785235,16.0,0.4514726122752286,0.4032258064516244,0.065,0.625,0.31
3.5731543624161075,inf,0.4386037709882627,0.4651162790697788,0.05,0.65,0.3
3.5731543624161075,inf,0.45145538720083483,0.4251968503937128,0.06,0.635,0.305
3.5731543624161075,inf,0.4516400502396764,0.44531250000001144,0.06,0.645,0.295
3.5731543624161075,inf,0.4505434160304721,0.46153846153847344,0.06,0.65,0.29
3.5731543624161075,inf,0.46853039699463694,0.43307086614174417,0.075,0.64,0.285
3.5731543624161075,inf,0.4374631580588043,0.4732824427481036,0.05,0.655,0.295
3.5731543624161075,inf,0.45743920614532224,0.45312500000001155,0.065,0.645,0.29
3.5731543624161075,inf,0.43786016872869465,0.47692307692308844,0.05,0.655,0.295
3.5731543624161075,inf,0.4579592271702719,0.44094488188977543,0.065,0.64,0.295
3.5731543624161075,inf,0.44500835842705116,0.4651162790697789,0.055,0.65,0.295
3.5731543624161075,inf,0.4683274894277604,0.42519685039371247,0.075,0.635,0.29
3.5731543624161075,inf,0.45777337094418713,0.42063492063493224,0.065,0.635,0.3
3.5731543624161075,inf,0.4505434160304686,0.461538461538473,0.06,0.65,0.29
3.5731543624161075,inf,0.45775988122911737,0.43307086614174395,0.065,0.64,0.295
3.5731543624161075,inf,0.47420117187194605,0.4160000000000117,0.08,0.63,0.29
3.5731543624161075,inf,0.4579592271702719,0.44094488188977543,0.065,0.64,0.295
3.5731543624161075,inf,0.4444004938479559,0.46923076923078066,0.055,0.655,0.29
3.5731543624161075,inf,0.462818379580716,0.43750000000001166,0.07,0.64,0.29
3.5731543624161075,inf,0.46377639851339597,0.42857142857144015,0.07,0.635,0.295
3.5731543624161075,inf,0.473777187852697,0.4080000000000119,0.08,0.63,0.29
3.577181208053691,inf,0.4444004938479559,0.46923076923078066,0.055,0.655,0.29
3.577181208053691,inf,0.4299362597248958,0.4848484848484965,0.045,0.66,0.295
3.577181208053691,inf,0.41054850723443004,0.5333333333333444,0.035,0.68,0.285
3.577181208053691,inf,0.4454637647695788,0.44531250000001177,0.055,0.645,0.3
3.577181208053691,inf,0.43125660865031806,0.46923076923078066,0.045,0.655,0.3
3.577181208053691,inf,0.43786016872869465,0.47692307692308844,0.05,0.655,0.295
3.577181208053691,inf,0.42889806850840184,0.4962406015037708,0.045,0.665,0.29
3.577181208053691,inf,0.44452485195020075,0.4615384615384731,0.055,0.65,0.295
3.577181208053691,inf,0.4121391171512392,0.5223880597015038,0.035,0.675,0.29
3.577181208053691,inf,0.41937176204908233,0.5185185185185297,0.04,0.675,0.285
3.577181208053691,inf,0.42958053838171384,0.492424242424254,0.045,0.665,0.29
3.577181208053691,inf,0.43113430652599055,0.47692307692308833,0.045,0.655,0.3
3.577181208053691,inf,0.44415170732836284,0.47692307692308844,0.055,0.655,0.29
3.577181208053691,inf,0.43125660865031806,0.46923076923078066,0.045,0.655,0.3
3.577181208053691,inf,0.42889806850840184,0.4962406015037708,0.045,0.665,0.29
3.577181208053691,inf,0.43804517246638885,0.46923076923078066,0.05,0.655,0.295
3.577181208053691,inf,0.45113676571521005,0.4496124031007869,0.06,0.645,0.295
3.577181208053691,inf,0.43024475952146723,0.4885496183206216,0.05,0.66,0.29
3.577181208053691,inf,0.41054850723443004,0.5333333333333444,0.035,0.68,0.285
3.577181208053691,inf,0.42145787083915526,0.5037593984962521,0.04,0.67,0.29
3.581208053691275,inf,0.4392567482018368,0.440944881889775,0.055,0.64,0.305
3.581208053691275,inf,0.4458894909805462,0.4409448818897753,0.055,0.64,0.305
3.581208053691275,inf,0.4458894909805462,0.4409448818897753,0.055,0.64,0.305
3.581208053691275,inf,0.44500835842705544,0.4496124031007872,0.055,0.645,0.3
3.581208053691275,inf,0.4378177885949505,0.41269841269842444,0.05,0.63,0.32
3.581208053691275,inf,0.4455633365610059,0.41600000000001136,0.06,0.63,0.31
3.581208053691275,inf,0.45765279325767444,0.40322580645162465,0.065,0.625,0.31
3.581208053691275,inf,0.438106828955267,0.461538461538473,0.05,0.65,0.3
3.581208053691275,inf,0.4388680283559601,0.43307086614174395,0.05,0.64,0.31
3.581208053691275,inf,0.4567049027577405,0.4000000000000117,0.065,0.625,0.31
3.581208053691275,inf,0.4452067682001503,0.43750000000001166,0.055,0.64,0.305
3.581208053691275,inf,0.4374631580588043,0.4732824427481036,0.05,0.655,0.295
3.581208053691275,inf,0.4567049027577405,0.4000000000000117,0.065,0.625,0.31
3.581208053691275,inf,0.4388680283559601,0.43307086614174395,0.05,0.64,0.31
3.581208053691275,inf,0.42432094267147474,0.4573643410852828,0.04,0.65,0.31
3.581208053691275,inf,0.43804517246638885,0.46923076923078066,0.05,0.655,0.295
3.581208053691275,inf,0.44510527841079134,0.42519685039371247,0.055,0.635,0.31
3.581208053691275,inf,0.43125660865031806,0.46923076923078066,0.045,0.655,0.3
3.581208053691275,inf,0.42192133371650703,0.4962406015037708,0.04,0.665,0.295
3.581208053691275,inf,0.4458894909805462,0.4409448818897753,0.055,0.64,0.305
3.585234899328859,inf,0.4368988477161211,0.3951612903225924,0.05,0.625,0.325
3.585234899328859,inf,0.42436462145200676,0.36065573770493076,0.045,0.61,0.345
3.585234899328859,inf,0.42142899028347813,0.3951612903225925,0.04,0.625,0.335
3.585234899328859,inf,0.4304954305354807,0.4032258064516243,0.05,0.625,0.325
3.585234899328859,inf,0.43115408165494307,0.4251968503937129,0.045,0.635,0.32
3.585234899328859,inf,0.4160527856164797,0.42857142857144037,0.035,0.635,0.33
3.585234899328859,inf,0.4281850583319901,0.38709677419356026,0.045,0.62,0.335
3.585234899328859,inf,0.43573346679199004,0.3870967741935609,0.05,0.62,0.33
3.585234899328859,inf,0.4305057465024775,0.41269841269842455,0.045,0.63,0.325
3.585234899328859,inf,0.44393727549057416,0.400000000000012,0.055,0.625,0.32
3.585234899328859,inf,0.4449063172944155,0.40322580645162476,0.055,0.625,0.32
3.585234899328859,inf,0.41524979713952836,0.4160000000000117,0.035,0.63,0.335
3.585234899328859,inf,0.4379254087907407,0.40322580645162465,0.05,0.625,0.325
3.585234899328859,inf,0.42014696039821076,0.3870967741935609,0.04,0.62,0.34
3.585234899328859,inf,0.4493075279094708,0.3770491803278807,0.06,0.615,0.325
3.585234899328859,inf,0.43115408165493657,0.42519685039371236,0.045,0.635,0.32
3.585234899328859,inf,0.4225739815628378,0.40322580645162476,0.04,0.625,0.335
3.585234899328859,inf,0.41641409928411444,0.4573643410852829,0.035,0.65,0.315
3.585234899328859,inf,0.4337959266605627,0.3688524590164054,0.05,0.615,0.335
3.585234899328859,inf,0.4281850583319901,0.38709677419356026,0.045,0.62,0.335
3.589261744966443,inf,0.4226648834253698,0.4080000000000118,0.04,0.63,0.33
3.589261744966443,inf,0.43573346679199004,0.3870967741935609,0.05,0.62,0.33
3.589261744966443,inf,0.42647326823776477,0.3739837398374104,0.045,0.615,0.34
3.589261744966443,inf,0.4235900331000841,0.4160000000000116,0.04,0.63,0.33
3.589261744966443,inf,0.41260738884099046,0.39024390243903606,0.035,0.62,0.345
3.589261744966443,inf,0.43529183715025016,0.3770491803278808,0.05,0.615,0.335
3.589261744966443,inf,0.41944981425820865,0.3770491803278808,0.04,0.615,0.345
3.589261744966443,inf,0.42909348480584325,0.30769230769232003,0.055,0.59,0.355
3.589261744966443,inf,0.4160527856164797,0.42857142857144037,0.035,0.635,0.33
3.589261744966443,inf,0.42647326823776477,0.3739837398374104,0.045,0.615,0.34
3.589261744966443,inf,0.4154359671934058,0.3553719008264583,0.04,0.61,0.35
3.589261744966443,inf,0.4216060009421624,0.4000000000000119,0.04,0.625,0.335
3.589261744966443,inf,0.42120083572107825,0.3902439024390363,0.04,0.62,0.34
3.589261744966443,inf,0.4072316359320146,0.42857142857144015,0.03,0.635,0.335
3.589261744966443,inf,0.4131500492121561,0.4000000000000117,0.035,0.625,0.34
3.589261744966443,inf,0.43079014277473804,0.2905982905983032,0.06,0.585,0.355
3.589261744966443,inf,0.4372008235889725,0.3471074380165412,0.055,0.605,0.34
3.589261744966443,inf,0.42142899028347813,0.3951612903225925,0.04,0.625,0.335
3.589261744966443,inf,0.43529183715025016,0.3770491803278808,0.05,0.615,0.335
3.589261744966443,inf,0.42974559643599075,0.3471074380165411,0.05,0.605,0.345
3.593288590604027,inf,0.4084467351761854,0.36363636363637564,0.035,0.61,0.355
3.593288590604027,inf,0.387649556163257,0.31932773109245005,0.03,0.595,0.375
3.593288590604027,inf,0.406923252244732,0.2905982905983032,0.045,0.585,0.37
3.593288590604027,inf,0.4019079185827858,0.38211382113822345,0.03,0.62,0.35
3.593288590604027,inf,0.4019079185827858,0.38211382113822345,0.03,0.62,0.35
3.593288590604027,inf,0.38253124488215423,0.23008849557523436,0.045,0.565,0.39
3.593288590604027,inf,0.4019079185827858,0.38211382113822345,0.03,0.62,0.35
3.593288590604027,inf,0.3876495561632411,0.31932773109244916,0.03,0.595,0.375
3.593288590604027,inf,0.4012251956779025,0.3333333333333456,0.035,0.6,0.365
3.593288590604027,inf,0.381108422882631,0.38211382113822323,0.02,0.62,0.36
3.593288590604027,inf,0.41143520333443173,0.30508474576272426,0.045,0.59,0.365
3.593288590604027,inf,0.406527651069205,0.3553719008264582,0.035,0.61,0.355
3.593288590604027,inf,0.3876495561632411,0.31932773109244916,0.03,0.595,0.375
3.593288590604027,inf,0.3989320821470022,0.322033898305097,0.035,0.595,0.37
3.593288590604027,inf,0.4072316359320033,0.4285714285714396,0.035,0.635,0.33
3.593288590604027,inf,0.4237894070156393,0.3553719008264584,0.045,0.61,0.345
3.593288590604027,inf,0.40182490992282777,0.2758620689655298,0.045,0.58,0.375
3.593288590604027,inf,0.38904324935541834,0.3220338983050971,0.03,0.595,0.375
3.593288590604027,inf,0.3803571659184586,0.24561403508773194,0.04,0.57,0.39
3.593288590604027,inf,0.3876495561632411,0.31932773109244916,0.03,0.595,0.375
3.597315436241611,14.0,0.4359886532058455,0.2456140350877325,0.075,0.57,0.355
3.597315436241611,14.0,0.4292571777856914,0.24561403508773205,0.07,0.57,0.36
3.597315436241611,14.0,0.43108929368642057,0.24778761061948196,0.07,0.57,0.36
3.597315436241611,14.0,0.437820397737638,0.24778761061948174,0.075,0.57,0.355
3.597315436241611,14.0,0.433137422165596,0.2543859649122935,0.07,0.575,0.355
3.597315436241611,14.0,0.4292571777856914,0.24561403508773205,0.07,0.57,0.36
3.597315436241611,14.0,0.433137422165596,0.2543859649122935,0.07,0.575,0.355
3.597315436241611,14.0,0.43598865320584335,0.24561403508773227,0.075,0.57,0.355
3.597315436241611,14.0,0.4292571777856914,0.24561403508773205,0.07,0.57,0.36
3.597315436241611,14.0,0.43681275926831176,0.2631578947368549,0.07,0.575,0.355
3.597315436241611,14.0,0.433137422165596,0.2543859649122935,0.07,0.575,0.355
3.597315436241611,14.0,0.4359886532058455,0.2456140350877325,0.075,0.57,0.355
3.597315436241611,14.0,0.43598865320584335,0.24561403508773227,0.075,0.57,0.355
3.597315436241611,14.0,0.4292571777856914,0.24561403508773205,0.07,0.57,0.36
3.597315436241611,14.0,0.4359886532058455,0.2456140350877325,0.075,0.57,0.355
3.597315436241611,14.0,0.43108929368642057,0.24778761061948196,0.07,0.57,0.36
3.597315436241611,14.0,0.43108929368642057,0.24778761061948196,0.07,0.57,0.36
3.597315436241611,14.0,0.437820397737638,0.24778761061948174,0.075,0.57,0.355
3.597315436241611,14.0,0.43108929368642057,0.24778761061948196,0.07,0.57,0.36
3.597315436241611,14.0,0.4359886532058455,0.2456140350877325,0.075,0.57,0.355
3.6013422818791945,inf,0.3887692009124873,0.36363636363637575,0.025,0.61,0.365
3.6013422818791945,inf,0.3793719279119849,0.3739837398374105,0.02,0.615,0.365
3.6013422818791945,inf,0.4116922817151744,0.33613445378152473,0.04,0.6,0.36
3.6013422818791945,inf,0.3961894683737935,0.3135593220339108,0.035,0.595,0.37
3.6013422818791945,inf,0.405027647337879,0.40322580645162476,0.03,0.625,0.345
3.6013422818791945,inf,0.3915011767661786,0.3333333333333457,0.03,0.6,0.37
3.6013422818791945,inf,0.39487094261783834,0.347107438016541,0.03,0.605,0.365
3.6013422818791945,inf,0.3903173760676594,0.32773109243698706,0.03,0.6,0.37
3.6013422818791945,inf,0.36974237965276513,0.3333333333333456,0.02,0.6,0.38
3.6013422818791945,inf,0.4035587631794243,0.3416666666666789,0.035,0.605,0.36
3.6013422818791945,inf,0.38474129734046625,0.30769230769232025,0.03,0.59,0.38
3.6013422818791945,inf,0.39896870529022316,0.36363636363637586,0.03,0.61,0.36
3.6013422818791945,inf,0.3969936423393603,0.3553719008264583,0.03,0.61,0.36
3.6013422818791945,inf,0.38474129734046625,0.30769230769232025,0.03,0.59,0.38
3.6013422818791945,inf,0.4243646214520002,0.3606557377049303,0.045,0.61,0.345
3.6013422818791945,inf,0.3887692009124873,0.36363636363637575,0.025,0.61,0.365
3.6013422818791945,inf,0.39282695309408583,0.33613445378152484,0.03,0.6,0.37
3.6013422818791945,inf,0.399657774257275,0.3688524590164054,0.03,0.615,0.355
3.6013422818791945,inf,0.3962626084117764,0.28448275862070227,0.04,0.585,0.375
3.6013422818791945,inf,0.3961894683737935,0.3135593220339108,0.035,0.595,0.37
3.6053691275167785,10.0,0.48638263906226453,0.3333333333333457,0.1,0.6,0.3
3.6053691275167785,10.0,0.485996161576318,0.32773109243698717,0.1,0.6,0.3
3.6053691275167785,10.0,0.487651787806838,0.33613445378152473,0.1,0.6,0.3
3.6053691275167785,10.0,0.487651787806838,0.33613445378152473,0.1,0.6,0.3
3.6053691275167785,10.0,0.4831432256728231,0.33613445378152473,0.1,0.6,0.3
3.6053691275167785,10.0,0.485996161576318,0.32773109243698717,0.1,0.6,0.3
3.6053691275167785,10.0,0.487651787806838,0.33613445378152473,0.1,0.6,0.3
3.6053691275167785,10.0,0.487651787806838,0.33613445378152473,0.1,0.6,0.3
3.6053691275167785,10.0,0.48638263906226453,0.3333333333333457,0.1,0.6,0.3
3.6053691275167785,inf,0.4834532800302439,0.341666666666679,0.095,0.605,0.3
3.6053691275167785,10.0,0.487651787806838,0.33613445378152473,0.1,0.6,0.3
3.6053691275167785,10.0,0.48638263906226453,0.3333333333333457,0.1,0.6,0.3
3.6053691275167785,10.0,0.48638263906226453,0.3333333333333457,0.1,0.6,0.3
3.6053691275167785,10.0,0.487651787806838,0.33613445378152473,0.1,0.6,0.3
3.6053691275167785,10.0,0.487651787806838,0.33613445378152473,0.1,0.6,0.3
3.6053691275167785,10.0,0.48638263906226453,0.3333333333333457,0.1,0.6,0.3
3.6053691275167785,10.0,0.48638263906226453,0.3333333333333457,0.1,0.6,0.3
3.6053691275167785,10.0,0.48638263906226453,0.3333333333333457,0.1,0.6,0.3
